study,case,eta,seed,arm,selection,tau,status,censored,failure_step,failure_message,E2_at_selection,E2_tikhonov_projected,E2_tikhonov_raw,coarse_winner_z,delta_nom,delta_real,evaluations,lambda_selected,residual_at_selection,selection_label,target_residual,z_selected
lambda_noise,B,0.001,19,P,residual,1.0,completed,False,,,0.004955854706850754,0.004748159409546356,0.004955854706850754,nan,0.0024119243820843214,0.002288590772330497,73,0.0007397236995652168,0.0024119243341459346,morozov,0.0024119243820843214,-3.1309304669740197
lambda_noise,B,0.001,20,R,oracle_continuous,none,completed,False,,,0.004213352636187515,0.0039143593957949715,0.004213352636187515,-2.890625,0.002412415158458999,0.002573546544611729,76,0.001115765955416271,0.002883961406529696,oracle_continuous,nan,-2.9524268940462965
lambda_noise,B,0.001,20,R,residual,1.2,completed,False,,,0.004213618267975575,0.003916661248175042,0.004213618267975575,nan,0.002412415158458999,0.002573546544611729,73,0.0011327579193619044,0.0028948981628731116,morozov,0.002894898190150799,-2.9458628928890964
lambda_noise,B,0.001,20,R,residual,1.0,completed,True,,,121.99084710771197,3.0366390376365797,121.99084710771197,nan,0.002412415158458999,0.002573546544611729,66,1e-12,0.0024404531555712837,endpoint,0.002412415158458999,-12.0
lambda_noise,B,0.001,20,P,oracle_continuous,none,completed,False,,,0.003844096920576101,0.0037457708511199387,0.003844096920576101,-3.0625,0.002412416209706655,0.0023846236236866286,76,0.0010507203788598116,0.0026754415646826008,oracle_continuous,nan,-2.978512844462245
lambda_noise,B,0.001,20,P,residual,1.2,completed,False,,,0.003932979145837083,0.0038350015288876344,0.003932979145837083,nan,0.002412416209706655,0.0023846236236866286,73,0.0013578992197234934,0.002894899451256109,morozov,0.0028948994516479858,-2.8671324612352853
lambda_noise,B,0.001,20,P,residual,1.0,completed,False,,,0.004299265174599271,0.004162273728953013,0.004299265174599271,nan,0.002412416209706655,0.0023846236236866286,73,0.000545916341466302,0.0024124162090906663,morozov,0.002412416209706655,-3.26287390532324
lambda_noise,B,0.001,21,R,oracle_continuous,none,completed,False,,,0.005380531843696001,0.004965519503414701,0.005380531843696001,-2.71875,0.00241219917090157,0.0024090189962802933,75,0.001739655218005408,0.003247100164391051,oracle_continuous,nan,-2.7595368159443536
lambda_noise,B,0.001,21,R,residual,1.2,completed,False,,,0.00555313371280632,0.005006081796015895,0.00555313371280632,nan,0.00241219917090157,0.0024090189962802933,72,0.0013101197241574512,0.0028946388959931618,morozov,0.002894639005081884,-2.882689014905247
lambda_noise,B,0.001,21,R,residual,1.0,completed,False,,,0.008088203730954525,0.006938034714808322,0.008088203730954525,nan,0.00241219917090157,0.0024090189962802933,73,0.00043159248028128735,0.0024121991691696595,morozov,0.00241219917090157,-3.364926130719415
lambda_noise,B,0.001,21,P,oracle_continuous,none,completed,False,,,0.004610460596120457,0.004490463021601154,0.004610460596120457,-2.890625,0.002412200162946681,0.0021948942653304475,76,0.00138870436092821,0.0027734231701082896,oracle_continuous,nan,-2.8573902006867082
lambda_noise,B,0.001,21,P,residual,1.2,completed,False,,,0.004629163611101016,0.004515223780308688,0.004629163611101016,nan,0.002412200162946681,0.0021948942653304475,73,0.0015313330236352823,0.0028946401760540285,morozov,0.002894640195536017,-2.8149303516927198
lambda_noise,B,0.001,21,P,residual,1.0,completed,False,,,0.00493573247843865,0.004758660432263148,0.00493573247843865,nan,0.002412200162946681,0.0021948942653304475,72,0.0008929081013580222,0.0024122004316020716,morozov,0.002412200162946681,-3.0491932366622607
lambda_noise,B,0.001,22,R,oracle_continuous,none,completed,False,,,0.004281123684120493,0.0036451061831080413,0.004281123684120493,-2.890625,0.002412151131912132,0.0025703561356124334,77,0.0012832040312694784,0.0030267411602321326,oracle_continuous,nan,-2.8917042846932195
lambda_noise,B,0.001,22,R,residual,1.2,completed,False,,,0.004316746469685472,0.0035849113429160147,0.004316746469685472,nan,0.002412151131912132,0.0025703561356124334,73,0.0010833662976666937,0.002894581319616415,morozov,0.002894581358294558,-2.9652246789620764
lambda_noise,B,0.001,22,R,residual,1.0,completed,True,,,97.41361438506748,2.9863060107903814,97.41361438506748,nan,0.002412151131912132,0.0025703561356124334,66,1e-12,0.002503970931084103,endpoint,0.002412151131912132,-12.0
lambda_noise,B,0.001,22,P,oracle_continuous,none,completed,False,,,0.0038180398807710005,0.0034202748257995052,0.0038180398807710005,-2.890625,0.0024121523029718827,0.0023474441495513793,76,0.001089247379740644,0.0026782500712941144,oracle_continuous,nan,-2.9628734761161453
lambda_noise,B,0.001,22,P,residual,1.2,completed,False,,,0.003889430803661613,0.0035718555107298695,0.003889430803661613,nan,0.0024121523029718827,0.0023474441495513793,73,0.0013842489347758698,0.00289458276215671,morozov,0.002894582763566259,-2.858785802019489
lambda_noise,B,0.001,22,P,residual,1.0,completed,False,,,0.004076451948803103,0.0034658338946059043,0.004076451948803103,nan,0.0024121523029718827,0.0023474441495513793,73,0.0006080772116025824,0.002412152302866158,morozov,0.0024121523029718827,-3.216041271970812
lambda_noise,B,0.001,23,R,oracle_continuous,none,completed,False,,,0.0033447728519346636,0.003160682158181421,0.0033447728519346636,-3.234375,0.0024117413540005795,0.002481657598175978,76,0.0007080784369807544,0.0025941886362594864,oracle_continuous,nan,-3.1499186309244998
lambda_noise,B,0.001,23,R,residual,1.2,completed,False,,,0.003602778600593175,0.0034811278776431453,0.003602778600593175,nan,0.0024117413540005795,0.002481657598175978,72,0.0012240632145278344,0.0028940900859008244,morozov,0.0028940896248006954,-2.9121961532593272
lambda_noise,B,0.001,23,R,residual,1.0,completed,False,,,6.3628978950291195,1.7738212867875898,6.3628978950291195,nan,0.0024117413540005795,0.002481657598175978,72,9.717012964809142e-11,0.002411741354000906,morozov,0.0024117413540005795,-10.01246721781752
lambda_noise,B,0.001,23,P,oracle_continuous,none,completed,False,,,0.0029897596299338362,0.0029500088291684206,0.0029897596299338362,-3.234375,0.00241174216547537,0.0023070966932340355,76,0.0006160060490812855,0.002348831198464925,oracle_continuous,nan,-3.2104150231119966
lambda_noise,B,0.001,23,P,residual,1.2,completed,False,,,0.0036438162988695236,0.003612290813087472,0.0036438162988695236,nan,0.00241174216547537,0.0023070966932340355,73,0.0014536157042392514,0.0028940905895370834,morozov,0.002894090598570444,-2.8375503937437703
lambda_noise,B,0.001,23,P,residual,1.0,completed,False,,,0.003017429378906683,0.0029901822324788804,0.003017429378906683,nan,0.00241174216547537,0.0023070966932340355,73,0.0007486461286459348,0.0024117421283444,morozov,0.00241174216547537,-3.1257234168700285
lambda_noise,B,0.001,24,R,oracle_continuous,none,completed,False,,,0.003431896205609861,0.002962715603249543,0.003431896205609861,-2.890625,0.0024118399925779905,0.002390994703361299,76,0.0013065817534554259,0.0028915576696299902,oracle_continuous,nan,-2.883863411069637
lambda_noise,B,0.001,24,R,residual,1.2,completed,False,,,0.003431913101041881,0.0029643051601527712,0.003431913101041881,nan,0.0024118399925779905,0.002390994703361299,72,0.0013101261393103482,0.002894207880462097,morozov,0.0028942079910935885,-2.882686888337246
lambda_noise,B,0.001,24,R,residual,1.0,completed,False,,,0.005703296106360614,0.004375090235944467,0.005703296106360614,nan,0.0024118399925779905,0.002390994703361299,73,0.0004248644387926113,0.0024118399918319493,morozov,0.0024118399925779905,-3.371749617892492
lambda_noise,B,0.001,24,P,oracle_continuous,none,completed,False,,,0.0028042182244776928,0.0026193223136185364,0.0028042182244776928,-2.890625,0.0024118409845791428,0.002188482387201895,75,0.001090354579938875,0.0025484638913388703,oracle_continuous,nan,-2.962432247867401
lambda_noise,B,0.001,24,P,residual,1.2,completed,False,,,0.0030410008565319967,0.0029364096277283776,0.0030410008565319967,nan,0.0024118409845791428,0.002188482387201895,73,0.0015259503542147384,0.002894209162265305,morozov,0.0028942091814949714,-2.816459595634952
lambda_noise,B,0.001,24,P,residual,1.0,completed,False,,,0.0028887409568321715,0.0026279901054769607,0.0028887409568321715,nan,0.0024118409845791428,0.002188482387201895,72,0.0008831225400039043,0.002411840882438227,morozov,0.0024118409845791428,-3.0539790305616115
lambda_noise,B,0.005,0,R,oracle_continuous,none,completed,False,,,0.01150607195945441,0.00956252114999869,0.01150607195945441,-2.375,0.012065718655584241,0.012649300122981587,76,0.004197486999274303,0.01353316015121797,oracle_continuous,nan,-2.377010640312528
lambda_noise,B,0.005,0,R,residual,1.2,completed,False,,,0.012209113668245728,0.010691346856484265,0.012209113668245728,nan,0.012065718655584241,0.012649300122981587,72,0.005825930923825719,0.01447886237825293,morozov,0.014478862386701088,-2.234634668966705
lambda_noise,B,0.005,0,R,residual,1.0,completed,True,,,489.4359866018211,5.119979815963331,489.4359866018211,nan,0.012065718655584241,0.012649300122981587,66,1e-12,0.012089582222385943,endpoint,0.012065718655584241,-12.0
lambda_noise,B,0.005,0,P,oracle_continuous,none,completed,False,,,0.008380304786861402,0.008208311226129241,0.008380304786861402,-2.546875,0.012065889388728851,0.011315520782444117,76,0.002862977018173447,0.011540307990090024,oracle_continuous,nan,-2.543182138153922
lambda_noise,B,0.005,0,P,residual,1.2,completed,False,,,0.012878473584836693,0.01243595638779588,0.012878473584836693,nan,0.012065889388728851,0.011315520782444117,73,0.00745765368072435,0.014479067171624796,morozov,0.01447906726647462,-2.1273977883175097
lambda_noise,B,0.005,0,P,residual,1.0,completed,False,,,0.008833705492930036,0.008677614018977427,0.008833705492930036,nan,0.012065889388728851,0.011315520782444117,72,0.003972791613446251,0.012065889386099236,morozov,0.012065889388728851,-2.4009042145831727
lambda_noise,B,0.005,1,R,oracle_continuous,none,completed,False,,,0.00945461864811731,0.009138384265527282,0.00945461864811731,-2.375,0.012063540038610591,0.011746777648294952,76,0.003558306914914462,0.012469352401363659,oracle_continuous,nan,-2.4487565954018407
lambda_noise,B,0.005,1,R,residual,1.2,completed,False,,,0.012045998778180718,0.01146008824425921,0.012045998778180718,nan,0.012063540038610591,0.011746777648294952,73,0.006789714324740505,0.014476248036963627,morozov,0.014476248046332709,-2.1681484981493693
lambda_noise,B,0.005,1,R,residual,1.0,completed,False,,,0.009957494647379541,0.009653511061799609,0.009957494647379541,nan,0.012063540038610591,0.011746777648294952,73,0.002574524800429838,0.012063540019766322,morozov,0.012063540038610591,-2.5893029202523805
lambda_noise,B,0.005,1,P,oracle_continuous,none,completed,False,,,0.009463521757352626,0.009519960215042589,0.009463521757352626,-2.375,0.012063678336319019,0.010532752097249245,76,0.0035509295716454883,0.01114851752194217,oracle_continuous,nan,-2.4496579413140016
lambda_noise,B,0.005,1,P,residual,1.2,completed,False,,,0.013756649887099175,0.013467884458789842,0.013756649887099175,nan,0.012063678336319019,0.010532752097249245,73,0.008100341010928706,0.014476413905650095,morozov,0.014476414003582821,-2.0914966976587333
lambda_noise,B,0.005,1,P,residual,1.0,completed,False,,,0.010195674622783988,0.01016481830373787,0.010195674622783988,nan,0.012063678336319019,0.010532752097249245,73,0.005064319910472611,0.012063678215727564,morozov,0.012063678336319019,-2.2954788679660907
lambda_noise,B,0.005,2,R,oracle_continuous,none,completed,False,,,0.016053371079931697,0.015045984776064007,0.016053371079931697,-2.203125,0.01205633814990821,0.012041383904220866,76,0.005219275219129436,0.013504102224403085,oracle_continuous,nan,-2.2823898016312634
lambda_noise,B,0.005,2,R,residual,1.2,completed,False,,,0.016506883618491425,0.01579032286724973,0.016506883618491425,nan,0.01205633814990821,0.012041383904220866,73,0.006630812709396948,0.014467605777798806,morozov,0.014467605779889852,-2.178433238778406
lambda_noise,B,0.005,2,R,residual,1.0,completed,False,,,0.020298373771869424,0.01767462875317582,0.020298373771869424,nan,0.01205633814990821,0.012041383904220866,73,0.00221581723148128,0.012056338121132461,morozov,0.01205633814990821,-2.654466064626206
lambda_noise,B,0.005,2,P,oracle_continuous,none,completed,False,,,0.014160556376342354,0.014021277626702836,0.014160556376342354,-2.375,0.012056468993711017,0.010916010861498977,76,0.004552997808364275,0.011894605303467304,oracle_continuous,nan,-2.3417025587442
lambda_noise,B,0.005,2,P,residual,1.2,completed,False,,,0.016484173766133904,0.01647333126756631,0.016484173766133904,nan,0.012056468993711017,0.010916010861498977,73,0.007942696918791643,0.014467762624376618,morozov,0.01446776279245322,-2.100032009149924
lambda_noise,B,0.005,2,P,residual,1.0,completed,False,,,0.014180913749790323,0.014082479111223924,0.014180913749790323,nan,0.012056468993711017,0.010916010861498977,73,0.004807864488650614,0.012056468941276734,morozov,0.012056468993711017,-2.3180477815753346
lambda_noise,B,0.005,3,R,oracle_continuous,none,completed,False,,,0.01291474579376686,0.012528576393429665,0.01291474579376686,-2.375,0.012064410021904773,0.011732762424759504,76,0.004653348546554565,0.013012150256907407,oracle_continuous,nan,-2.332234416588559
lambda_noise,B,0.005,3,R,residual,1.2,completed,False,,,0.014046476377871292,0.013620725269802497,0.014046476377871292,nan,0.012064410021904773,0.011732762424759504,73,0.006827508628087821,0.01447729201442073,morozov,0.014477292026285726,-2.1657377423594393
lambda_noise,B,0.005,3,R,residual,1.0,completed,False,,,0.014712016244555351,0.014110370465104613,0.014712016244555351,nan,0.012064410021904773,0.011732762424759504,72,0.002691115799092567,0.012064409831163645,morozov,0.012064410021904773,-2.570067614081328
lambda_noise,B,0.005,3,P,oracle_continuous,none,completed,False,,,0.012104631571534394,0.012133315833553971,0.012104631571534394,-2.375,0.012064494142685607,0.01094609874196391,76,0.004337964678219778,0.011928238499705396,oracle_continuous,nan,-2.3627139885405195
lambda_noise,B,0.005,3,P,residual,1.2,completed,False,,,0.01467386198335529,0.014472395325709327,0.01467386198335529,nan,0.012064494142685607,0.01094609874196391,73,0.0077914090930466,0.01447739287198613,morozov,0.014477392971222728,-2.1083839921356473
lambda_noise,B,0.005,3,P,residual,1.0,completed,False,,,0.012122194480873098,0.012142758090530944,0.012122194480873098,nan,0.012064494142685607,0.01094609874196391,73,0.00456329215633356,0.01206449413413883,morozov,0.012064494142685607,-2.340721725436907
lambda_noise,B,0.005,4,R,oracle_continuous,none,completed,False,,,0.01149098200674643,0.010645929228310225,0.01149098200674643,-2.375,0.012067329992695263,0.011574843325737768,75,0.0038532809718291906,0.0124299857487596,oracle_continuous,nan,-2.414169322140382
lambda_noise,B,0.005,4,R,residual,1.2,completed,False,,,0.013581579011143683,0.012661956712132312,0.013581579011143683,nan,0.012067329992695263,0.011574843325737768,73,0.007002539409756864,0.014480795960404016,morozov,0.014480795991234315,-2.1547444383213485
lambda_noise,B,0.005,4,R,residual,1.0,completed,False,,,0.011736080228082355,0.010849844836624687,0.011736080228082355,nan,0.012067329992695263,0.011574843325737768,73,0.003072463695545601,0.01206732998555654,morozov,0.012067329992695263,-2.5125132400663626
lambda_noise,B,0.005,4,P,oracle_continuous,none,completed,False,,,0.012303297693814117,0.011541997078164386,0.012303297693814117,-2.375,0.012067465615785549,0.010352752131085986,76,0.0040596023814078,0.011225359527688604,oracle_continuous,nan,-2.391516501402358
lambda_noise,B,0.005,4,P,residual,1.2,completed,False,,,0.015377981011186417,0.014762599004603161,0.015377981011186417,nan,0.012067465615785549,0.010352752131085986,73,0.008280399396027038,0.014480958694590521,morozov,0.014480958738942657,-2.0819487149895943
lambda_noise,B,0.005,4,P,residual,1.0,completed,False,,,0.012708074296977031,0.012079870932610407,0.012708074296977031,nan,0.012067465615785549,0.010352752131085986,73,0.005342930814415627,0.012067465394316905,morozov,0.012067465615785549,-2.2722204494577563
lambda_noise,B,0.005,5,R,oracle_continuous,none,completed,False,,,0.009543752132996894,0.009051194253893393,0.009543752132996894,-2.375,0.012053085616868742,0.012276007763027466,76,0.003907951733250147,0.013096764418214096,oracle_continuous,nan,-2.408050808851056
lambda_noise,B,0.005,5,R,residual,1.2,completed,False,,,0.011051225756450492,0.01058933632514209,0.011051225756450492,nan,0.012053085616868742,0.012276007763027466,72,0.006208450811769081,0.01446370274325904,morozov,0.014463702740242489,-2.2070167553524316
lambda_noise,B,0.005,5,R,residual,1.0,completed,False,,,0.0636665090128817,0.0589987685569663,0.0636665090128817,nan,0.012053085616868742,0.012276007763027466,72,4.424501577100799e-05,0.012053085616851375,morozov,0.012053085616868742,-4.354135645758614
lambda_noise,B,0.005,5,P,oracle_continuous,none,completed,False,,,0.008829869725482968,0.008903025087315612,0.008829869725482968,-2.375,0.012053224694055172,0.011174618058085381,76,0.0037233541574207486,0.011832229474649195,oracle_continuous,nan,-2.429065652661986
lambda_noise,B,0.005,5,P,residual,1.2,completed,False,,,0.012369702069773806,0.012253284758614189,0.012369702069773806,nan,0.012053224694055172,0.011174618058085381,73,0.007539815466092668,0.014463869533172686,morozov,0.014463869632866206,-2.1226392831804106
lambda_noise,B,0.005,5,P,residual,1.0,completed,False,,,0.00890302146806153,0.008986762401670222,0.00890302146806153,nan,0.012053224694055172,0.011174618058085381,72,0.004134506579384729,0.012053224740978594,morozov,0.012053224694055172,-2.38357631262579
lambda_noise,B,0.005,6,R,oracle_continuous,none,completed,False,,,0.011472940457548857,0.010333008741146477,0.011472940457548857,-2.546875,0.012060926901139087,0.012778912150816502,76,0.0031795199536102997,0.01318989296118642,oracle_continuous,nan,-2.4976384451840143
